time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Region
2021-10-27,8.2,3.4,14.6,0.0,0.0,,14.8,,1015.0,,Indiana
2021-10-28,10.2,8.5,12.4,8.9,0.0,,19.4,,1002.0,,Indiana
2021-10-29,13.2,11.8,16.8,9.7,0.0,,12.2,,997.9,,Indiana
2021-10-30,12.2,8.5,13.4,2.0,0.0,,18.4,,1001.5,,Indiana
2021-10-31,11.0,5.8,16.8,0.0,0.0,,16.2,,1013.3,,Indiana
2021-11-01,6.0,1.2,10.2,0.0,0.0,,12.2,,1025.7,,Indiana
2021-11-02,4.6,0.8,8.5,0.0,0.0,,13.0,,1028.1,,Indiana
2021-11-03,2.9,-2.0,9.6,0.0,0.0,,5.4,,1028.9,,Indiana
2021-11-04,4.0,-1.5,10.2,0.0,0.0,,5.8,,1027.4,,Indiana
2021-11-05,4.6,-0.4,10.8,0.0,0.0,,8.6,,1028.1,,Indiana
2021-11-06,5.9,-0.8,14.0,0.0,0.0,,6.1,,1025.2,,Indiana
2021-11-07,8.0,0.8,17.3,0.0,0.0,,7.2,,1023.3,,Indiana
2021-11-08,11.2,3.4,20.8,0.0,0.0,,15.5,,1022.4,,Indiana
2021-11-09,11.8,6.8,16.2,0.0,0.0,,9.4,,1020.6,,Indiana
2021-11-10,12.0,6.8,18.0,0.0,0.0,,12.6,,1018.6,,Indiana
2021-11-11,12.0,4.0,15.2,4.8,0.0,,21.2,,1008.9,,Indiana
2021-11-12,6.4,0.8,10.8,0.0,0.0,,25.9,,1011.6,,Indiana
2021-11-13,2.4,1.2,3.4,0.0,0.0,,23.0,,1016.7,,Indiana
2021-11-14,1.8,0.2,2.9,4.1,0.0,,24.5,,1012.9,,Indiana
2021-11-15,0.6,-3.1,4.0,0.3,0.0,,13.3,,1020.3,,Indiana
2021-11-16,4.6,0.2,13.0,0.0,0.0,,14.0,,1017.2,,Indiana
2021-11-17,14.8,6.8,17.3,6.1,0.0,,26.3,,1013.4,,Indiana
2021-11-18,6.4,-0.8,6.8,0.8,0.0,,25.6,,1024.0,,Indiana
2021-11-19,1.0,-3.1,4.6,0.0,0.0,,14.0,,1032.3,,Indiana
2021-11-20,2.6,-0.8,10.8,0.0,0.0,,11.5,,1025.0,,Indiana
2021-11-21,6.6,2.4,9.0,7.9,0.0,,15.1,,1019.1,,Indiana
2021-11-22,1.0,-4.8,2.9,0.0,0.0,,15.5,,1022.9,,Indiana
2021-11-23,-1.6,-6.4,5.8,0.0,0.0,,11.9,,1024.7,,Indiana
2021-11-24,4.2,-0.8,13.0,0.0,0.0,,18.4,,1020.3,,Indiana
2021-11-25,8.8,-0.8,12.4,7.1,0.0,,25.9,,1018.4,,Indiana
2021-11-26,-1.8,-5.8,0.2,0.0,0.0,,15.1,,1023.1,,Indiana
2021-11-27,1.8,-0.8,7.4,0.0,0.0,,14.0,,1014.4,,Indiana
2021-11-28,2.8,-3.6,6.2,0.0,0.0,,18.4,,1017.2,,Indiana
2021-11-29,-0.2,-5.8,6.8,0.0,0.0,,14.4,,1019.0,,Indiana
2021-11-30,5.2,-0.4,11.2,0.0,0.0,,13.7,,1016.8,,Indiana
2021-12-01,4.2,0.2,10.2,4.8,0.0,,13.0,,1015.8,,Indiana
2021-12-02,10.2,5.8,15.8,0.0,0.0,,18.7,,1012.2,,Indiana
2021-12-03,8.2,4.0,14.0,0.0,0.0,,12.6,,1016.0,,Indiana
2021-12-04,5.6,0.8,9.6,0.0,0.0,,13.0,,1023.5,,Indiana
2021-12-05,4.0,0.8,16.2,6.4,0.0,,23.0,,1014.5,,Indiana
2021-12-06,7.0,-4.8,16.2,6.1,0.0,,29.5,,1015.3,,Indiana
2021-12-07,-5.2,-8.0,-3.1,0.0,0.0,,9.0,,1024.6,,Indiana
2021-12-08,-1.2,-4.1,4.6,0.0,0.0,,13.3,,1017.6,,Indiana
2021-12-09,2.4,-3.1,11.8,0.0,0.0,,18.4,,1013.0,,Indiana
2021-12-10,10.0,5.8,16.8,11.9,0.0,,15.8,,1009.1,,Indiana
2021-12-11,10.8,-0.4,19.0,7.4,0.0,,34.2,,1006.7,,Indiana
2021-12-12,2.0,-3.1,9.0,0.0,0.0,,16.9,,1024.4,,Indiana
2021-12-13,4.2,-0.4,11.8,0.0,0.0,,12.2,,1025.4,,Indiana
2021-12-14,7.0,1.2,15.2,0.0,0.0,,15.8,,1027.7,,Indiana
2021-12-15,12.8,9.0,17.3,2.0,0.0,,23.4,,1019.1,,Indiana
2021-12-16,14.4,0.8,17.3,11.4,0.0,,26.6,,1014.3,,Indiana
2021-12-17,1.6,-1.5,4.6,4.3,0.0,,11.2,,1022.3,,Indiana
2021-12-18,4.4,0.2,6.8,13.7,0.0,,16.9,,1016.3,,Indiana
2021-12-19,1.0,-2.6,3.4,0.0,0.0,,11.5,,1026.9,,Indiana
2021-12-20,-0.6,-4.8,5.8,0.0,0.0,,10.8,,1024.2,,Indiana
2021-12-21,0.8,-3.6,8.0,0.0,0.0,,14.4,,1014.8,,Indiana
2021-12-22,-0.5,-5.4,1.2,0.0,0.0,,16.9,,1017.5,,Indiana
2021-12-23,0.8,-4.8,10.2,0.0,0.0,,21.2,,1015.6,,Indiana
2021-12-24,11.0,9.0,16.8,0.0,0.0,,25.6,,1006.6,,Indiana
2021-12-25,15.0,5.8,17.3,6.4,0.0,,20.2,,1004.0,,Indiana
2021-12-26,5.8,0.2,9.6,1.0,0.0,,11.9,,1016.5,,Indiana
2021-12-27,12.8,5.2,18.0,5.1,0.0,,22.3,,1006.5,,Indiana
2021-12-28,5.1,3.4,6.2,22.6,0.0,,15.1,,1007.1,,Indiana
2021-12-29,5.8,3.4,6.8,0.3,0.0,,10.1,,1011.0,,Indiana
2021-12-30,5.1,2.9,9.0,0.5,0.0,,10.8,,1011.6,,Indiana
2021-12-31,7.8,3.4,16.2,3.6,0.0,,11.5,,1007.6,,Indiana
2022-01-01,11.2,3.4,16.2,10.9,0.0,,16.6,,1004.5,,Indiana
2022-01-02,0.6,-4.8,3.4,0.5,0.0,,18.7,,1016.7,,Indiana
2022-01-03,-3.8,-5.8,-0.4,0.0,0.0,,11.2,,1028.3,,Indiana
2022-01-04,-2.4,-5.8,5.2,0.0,0.0,,20.2,,1020.1,,Indiana
2022-01-05,1.5,-9.8,4.6,0.0,0.0,,34.6,,1010.0,,Indiana
2022-01-06,-9.0,-12.0,-7.6,0.0,0.0,,19.8,,1020.0,,Indiana
2022-01-07,-11.8,-15.8,-7.0,0.0,0.0,,13.7,,1027.8,,Indiana
2022-01-08,-6.4,-9.8,4.0,4.3,0.0,,20.2,,1025.3,,Indiana
2022-01-09,2.6,-8.0,5.8,10.2,0.0,,22.7,,1024.6,,Indiana
2022-01-10,-6.6,-10.4,-2.0,0.0,0.0,,18.0,,1034.0,,Indiana
2022-01-11,-7.2,-12.0,0.8,0.0,0.0,,16.6,,1032.3,,Indiana
2022-01-12,2.9,0.2,9.0,0.0,0.0,,18.4,,1019.2,,Indiana
2022-01-13,2.8,-2.0,6.8,0.0,0.0,,11.2,,1012.8,,Indiana
2022-01-14,0.4,-2.0,1.8,0.0,0.0,,13.7,,1019.4,,Indiana
2022-01-15,-2.0,-7.0,0.8,1.3,0.0,,22.7,,1024.2,,Indiana
2022-01-16,-4.8,-9.2,2.9,0.0,0.0,,15.1,,1013.8,,Indiana
2022-01-17,-3.4,-4.8,-2.0,0.0,0.0,,21.6,,1010.0,,Indiana
2022-01-18,-1.0,-5.8,6.8,0.0,0.0,,17.6,,1016.3,,Indiana
2022-01-19,4.0,-6.4,7.4,0.0,0.0,,25.6,,1016.6,,Indiana
2022-01-20,-7.0,-10.4,-4.1,0.0,0.0,,17.3,,1031.8,,Indiana
2022-01-21,-6.2,-9.2,-3.1,0.0,0.0,,13.3,,1034.1,,Indiana
2022-01-22,-6.8,-11.4,0.8,0.0,0.0,,17.6,,1026.9,,Indiana
2022-01-23,-2.4,-5.8,1.2,0.5,0.0,,20.2,,1014.4,,Indiana
2022-01-24,-2.6,-5.8,3.4,0.3,0.0,,22.3,,1009.1,,Indiana
2022-01-25,-6.6,-13.0,-3.6,0.0,0.0,,16.9,,1023.5,,Indiana
2022-01-26,-12.4,-17.6,-5.8,0.0,0.0,,9.4,,1031.9,,Indiana
2022-01-27,-7.0,-12.0,-0.8,0.3,0.0,,16.9,,1024.6,,Indiana
2022-01-28,-3.2,-13.6,-0.8,0.5,0.0,,15.5,,1023.7,,Indiana
2022-01-29,-10.4,-15.8,-2.0,0.0,0.0,,10.8,,1023.6,,Indiana
2022-01-30,-3.6,-8.0,3.4,0.0,0.0,,12.2,,1014.3,,Indiana
2022-01-31,-3.0,-7.6,4.0,0.0,0.0,,10.8,,1020.9,,Indiana
2022-02-01,5.0,-0.8,15.2,0.0,0.0,,18.4,,1017.7,,Indiana
2022-02-02,7.0,-3.1,11.2,29.7,0.0,,16.9,,1017.5,,Indiana
2022-02-03,-4.4,-7.0,-2.6,12.2,3.0,,30.6,,1023.7,,Indiana
2022-02-04,-7.6,-10.4,-5.8,0.0,18.0,,15.1,,1027.1,,Indiana
2022-02-05,-10.0,-16.5,-6.4,0.0,15.0,,13.7,,1032.0,,Indiana
2022-02-06,-6.1,-11.4,2.9,0.0,15.0,,12.6,,1026.1,,Indiana
2022-02-07,-4.6,-10.8,-3.6,0.0,13.0,,13.7,,1023.5,,Indiana
2022-02-08,-4.9,-13.0,7.4,0.0,10.0,,15.5,,1018.5,,Indiana
2022-02-09,4.9,1.8,7.4,0.0,8.0,,22.0,,1010.4,,Indiana
2022-02-10,1.3,-2.6,2.4,0.0,3.0,,17.3,,1014.6,,Indiana
2022-02-11,2.4,-0.8,7.4,2.8,0.0,,20.9,,1008.1,,Indiana
2022-02-12,-2.2,-8.0,0.8,0.3,0.0,,20.2,,1024.1,,Indiana
2022-02-13,-8.0,-12.5,-5.8,0.5,0.0,,10.4,,1026.5,,Indiana
2022-02-14,-8.5,-12.0,-1.5,0.0,0.0,,6.1,,1027.6,,Indiana
2022-02-15,-1.8,-7.6,7.4,0.0,0.0,,14.8,,1028.2,,Indiana
2022-02-16,9.6,5.8,15.8,0.0,0.0,,27.4,,1017.5,,Indiana
2022-02-17,10.0,-3.1,15.2,41.7,0.0,,24.1,,1008.8,,Indiana
2022-02-18,-4.2,-9.8,0.2,0.0,0.0,,21.6,,1022.1,,Indiana
2022-02-19,-3.6,-7.0,0.8,0.0,0.0,,21.6,,1027.1,,Indiana
2022-02-20,0.4,-7.0,13.4,0.0,0.0,,21.2,,1021.6,,Indiana
2022-02-21,9.0,1.8,17.3,0.0,0.0,,18.0,,1015.9,,Indiana
2022-02-22,13.8,-0.8,16.2,22.4,0.0,,24.5,,1011.1,,Indiana
2022-02-23,-2.2,-4.8,-0.8,0.0,0.0,,18.7,,1028.9,,Indiana
2022-02-24,-2.6,-3.6,0.2,6.9,0.0,,16.9,,1024.4,,Indiana
2022-02-25,-1.6,-4.1,-0.4,0.0,0.0,,17.3,,1027.7,,Indiana
2022-02-26,-2.8,-4.8,1.8,0.0,0.0,,11.2,,1033.3,,Indiana
2022-02-27,0.2,-5.4,9.0,0.0,0.0,,12.2,,1025.6,,Indiana
2022-02-28,3.0,-3.6,11.8,0.0,0.0,,10.8,,1022.2,,Indiana
2022-03-01,8.4,2.4,19.0,0.0,0.0,,16.9,,1016.1,,Indiana
2022-03-02,9.8,2.4,20.2,0.0,0.0,,13.7,,1017.3,,Indiana
2022-03-03,6.1,1.2,11.8,0.0,0.0,,18.4,,1025.2,,Indiana
2022-03-04,3.4,-1.5,11.2,0.0,0.0,,16.6,,1027.5,,Indiana
2022-03-05,13.2,5.2,25.2,0.0,0.0,,26.6,,1016.3,,Indiana
2022-03-06,16.8,8.0,20.8,4.3,0.0,,23.0,,1013.9,,Indiana
2022-03-07,5.4,0.2,8.0,45.0,0.0,,24.5,,1013.2,,Indiana
2022-03-08,0.8,-0.8,4.0,0.0,0.0,,7.9,,1022.7,,Indiana
2022-03-09,3.6,0.8,9.6,0.0,0.0,,12.2,,1017.1,,Indiana
2022-03-10,3.8,-0.8,10.2,0.0,0.0,,9.4,,1020.4,,Indiana
2022-03-11,0.8,-4.8,3.4,0.3,0.0,,20.2,,1017.5,,Indiana
2022-03-12,-5.9,-10.4,-3.1,0.0,0.0,,26.3,,1021.9,,Indiana
2022-03-13,-0.2,-9.2,11.8,0.0,0.0,,27.0,,1020.0,,Indiana
2022-03-14,9.0,1.8,18.4,0.0,0.0,,19.4,,1022.8,,Indiana
2022-03-15,13.2,8.5,20.2,0.0,0.0,,11.5,,1021.8,,Indiana
2022-03-16,13.6,5.2,22.3,0.0,0.0,,9.7,,1016.7,,Indiana
2022-03-17,14.8,6.2,23.4,0.0,0.0,,6.8,,1012.8,,Indiana
2022-03-18,14.2,10.8,18.0,17.3,0.0,,12.2,,1007.9,,Indiana
2022-03-19,8.8,4.6,12.4,1.5,0.0,,25.9,,1008.5,,Indiana
2022-03-20,7.8,0.8,18.0,0.0,0.0,,13.7,,1020.9,,Indiana
2022-03-21,13.4,5.8,23.0,0.0,0.0,,14.8,,1021.0,,Indiana
2022-03-22,12.5,9.0,15.2,32.3,0.0,,20.2,,1013.4,,Indiana
2022-03-23,13.0,8.5,18.0,14.5,0.0,,24.8,,1001.7,,Indiana
2022-03-24,7.0,5.2,9.0,0.8,0.0,,23.8,,1008.4,,Indiana
2022-03-25,5.2,3.4,7.4,0.5,0.0,,23.0,,1009.4,,Indiana
2022-03-26,2.2,-1.5,4.0,0.0,0.0,,27.4,,1011.5,,Indiana
2022-03-27,-0.4,-4.1,3.4,0.0,0.0,,20.2,,1020.5,,Indiana
2022-03-28,-0.4,-5.4,5.2,0.0,0.0,,9.0,,1024.5,,Indiana
2022-03-29,2.4,0.2,5.8,0.0,0.0,,24.1,,1021.3,,Indiana
2022-03-30,13.0,5.2,25.8,1.8,0.0,,28.8,,1001.6,,Indiana
2022-03-31,9.6,1.8,15.2,0.5,0.0,,32.0,,998.9,,Indiana
2022-04-01,2.8,0.8,6.8,0.0,0.0,,17.3,,1016.1,,Indiana
2022-04-02,4.4,-1.5,14.0,0.8,0.0,,19.4,,1017.3,,Indiana
2022-04-03,6.6,-0.4,14.6,0.0,0.0,,12.2,,1017.4,,Indiana
2022-04-04,11.0,5.8,18.0,0.3,0.0,,18.4,,1012.6,,Indiana
2022-04-05,9.0,4.6,13.4,3.3,0.0,,12.6,,1007.6,,Indiana
2022-04-06,10.8,8.5,14.6,9.7,0.0,,17.3,,1003.3,,Indiana
2022-04-07,8.0,3.4,10.2,0.0,0.0,,24.1,,1005.3,,Indiana
2022-04-08,4.9,2.4,9.0,1.8,0.0,,22.0,,1005.6,,Indiana
2022-04-09,3.4,0.2,8.0,0.0,0.0,,19.8,,1011.3,,Indiana
2022-04-10,7.4,-0.8,18.0,0.0,0.0,,18.0,,1014.0,,Indiana
2022-04-11,15.0,10.2,19.0,12.7,0.0,,17.6,,1010.2,,Indiana
2022-04-12,13.6,9.0,19.0,0.0,0.0,,17.6,,1014.5,,Indiana
2022-04-13,18.4,8.0,20.2,26.4,0.0,,22.7,,1005.3,,Indiana
2022-04-14,10.0,1.2,15.2,0.5,0.0,,26.3,,1014.0,,Indiana
2022-04-15,12.2,5.8,20.2,0.0,0.0,,23.0,,1015.5,,Indiana
2022-04-16,11.4,4.0,14.6,0.3,0.0,,21.6,,1017.5,,Indiana
2022-04-17,5.9,0.8,10.8,0.0,0.0,,20.9,,1023.1,,Indiana
2022-04-18,4.6,0.8,7.4,6.9,0.0,,22.7,,1018.5,,Indiana
2022-04-19,4.6,-0.4,11.2,0.0,0.0,,19.1,,1022.4,,Indiana
2022-04-20,10.0,6.2,18.0,0.8,0.0,,24.5,,1022.2,,Indiana
2022-04-21,15.0,11.8,20.8,5.6,0.0,,16.2,,1022.1,,Indiana
2022-04-22,16.3,10.8,24.5,0.0,0.0,,14.8,,1026.7,,Indiana
2022-04-23,22.0,14.6,29.0,0.0,0.0,,22.0,,1017.2,,Indiana
2022-04-24,23.2,17.3,27.4,3.0,0.0,,29.5,,1013.9,,Indiana
2022-04-25,17.0,6.2,17.3,18.8,0.0,,14.8,,1016.8,,Indiana
2022-04-26,7.6,2.4,13.0,0.0,0.0,,17.3,,1025.1,,Indiana
2022-04-27,8.4,1.8,17.3,0.0,0.0,,11.5,,1025.3,,Indiana
2022-04-28,11.5,6.8,15.8,0.0,0.0,,18.7,,1022.8,,Indiana
2022-04-29,14.8,11.2,21.2,1.3,0.0,,19.4,,1018.1,,Indiana
2022-04-30,17.2,12.4,25.8,20.3,0.0,,21.6,,1011.5,,Indiana
2022-05-01,17.0,10.2,19.0,10.2,0.0,,20.9,,1010.7,,Indiana
2022-05-02,13.2,6.2,20.2,0.0,0.0,,11.2,,1017.1,,Indiana
2022-05-03,17.8,9.6,25.2,6.1,0.0,,25.6,,1009.5,,Indiana
2022-05-04,12.4,9.0,16.2,0.0,0.0,,14.8,,1019.2,,Indiana
2022-05-05,13.0,10.8,13.4,6.9,0.0,,15.5,,1016.8,,Indiana
2022-05-06,14.4,11.2,17.3,5.1,0.0,,15.1,,1004.3,,Indiana
2022-05-07,14.0,10.2,19.5,0.5,0.0,,24.1,,1009.9,,Indiana
2022-05-08,14.6,8.5,21.2,0.0,0.0,,19.1,,1015.0,,Indiana
2022-05-09,18.2,11.8,26.2,0.0,0.0,,23.8,,1015.7,,Indiana
2022-05-10,22.8,17.3,30.2,0.0,0.0,,15.5,,1018.7,,Indiana
2022-05-11,26.4,22.3,31.8,0.0,0.0,,10.8,,1020.1,,Indiana
2022-05-12,25.0,13.4,30.8,0.0,0.0,,13.0,,1019.0,,Indiana
2022-05-13,23.8,16.8,29.6,0.0,0.0,,11.5,,1015.3,,Indiana
2022-05-14,22.6,16.2,30.8,2.3,0.0,,8.6,,1012.9,,Indiana
2022-05-15,20.8,13.0,29.6,5.1,0.0,,11.5,,1012.1,,Indiana
2022-05-16,18.8,12.4,25.2,0.3,0.0,,15.5,,1011.7,,Indiana
2022-05-17,19.4,11.8,26.8,0.0,0.0,,13.7,,1014.6,,Indiana
2022-05-18,18.3,15.2,20.2,11.9,0.0,,10.1,,1011.2,,Indiana
2022-05-19,19.2,14.0,27.4,7.9,0.0,,13.7,,1006.5,,Indiana
2022-05-20,23.5,18.0,30.8,3.8,0.0,,25.9,,1002.9,,Indiana
2022-05-21,24.2,18.4,27.4,2.5,0.0,,17.6,,1012.5,,Indiana
2022-05-22,17.2,12.4,19.0,0.0,0.0,,18.4,,1022.1,,Indiana
2022-05-23,14.6,10.2,20.8,0.0,0.0,,16.9,,1024.5,,Indiana
2022-05-24,17.0,10.8,24.0,0.0,0.0,,18.4,,1020.2,,Indiana
2022-05-25,21.4,16.8,28.4,8.6,0.0,,20.9,,1014.1,,Indiana
2022-05-26,20.4,16.2,23.0,22.6,0.0,,16.9,,1010.0,,Indiana
2022-05-27,17.2,11.8,21.2,2.0,0.0,,16.2,,1008.2,,Indiana
2022-05-28,15.8,10.2,23.0,0.0,0.0,,12.2,,1013.5,,Indiana
2022-05-29,20.0,14.0,28.0,0.0,0.0,,18.0,,1013.2,,Indiana
2022-05-30,24.2,18.0,30.8,0.0,0.0,,21.6,,1013.7,,Indiana
2022-05-31,25.8,20.2,31.2,0.0,0.0,,18.7,,1015.4,,Indiana
2022-06-01,25.3,20.8,29.6,2.8,0.0,,14.8,,1013.5,,Indiana
2022-06-02,21.2,16.8,25.2,0.3,0.0,,12.2,,1011.9,,Indiana
2022-06-03,20.8,12.4,28.0,0.0,0.0,,10.4,,1013.5,,Indiana
2022-06-04,22.0,14.6,29.0,0.0,0.0,,7.6,,1013.5,,Indiana
2022-06-05,22.8,16.2,28.0,0.0,0.0,,10.4,,1010.9,,Indiana
2022-06-06,22.8,16.8,29.0,2.8,0.0,,16.9,,1007.8,,Indiana
2022-06-07,21.3,18.4,26.2,0.0,0.0,,13.7,,1010.0,,Indiana
2022-06-08,20.2,15.2,26.2,3.3,0.0,,16.6,,1010.8,,Indiana
2022-06-09,18.3,13.4,25.2,0.0,0.0,,13.7,,1013.9,,Indiana
2022-06-10,19.3,13.4,24.5,4.3,0.0,,7.6,,1013.6,,Indiana
2022-06-11,18.8,15.8,25.2,3.3,0.0,,11.2,,1011.3,,Indiana
2022-06-12,22.0,18.4,28.0,12.4,0.0,,9.0,,1009.6,,Indiana
2022-06-13,26.2,21.8,32.9,0.0,0.0,,9.7,,1011.1,,Indiana
2022-06-14,29.6,25.8,34.0,0.0,0.0,,16.2,,1012.3,,Indiana
2022-06-15,29.2,24.0,33.4,0.0,0.0,,17.3,,1014.5,,Indiana
2022-06-16,29.4,26.2,34.0,0.0,0.0,,21.6,,1015.0,,Indiana
2022-06-17,27.8,21.8,31.2,0.0,0.0,,16.9,,1014.9,,Indiana
2022-06-18,22.8,17.3,26.8,0.0,0.0,,16.9,,1020.0,,Indiana
2022-06-19,21.0,14.6,27.4,0.0,0.0,,10.1,,1023.4,,Indiana
2022-06-20,23.0,15.8,31.2,0.0,0.0,,11.5,,1021.8,,Indiana
2022-06-21,26.0,17.3,35.2,0.0,0.0,,16.9,,1019.7,,Indiana
2022-06-22,28.2,21.8,34.6,0.0,0.0,,13.7,,1016.2,,Indiana
2022-06-23,25.8,18.0,31.2,0.0,0.0,,12.6,,1015.7,,Indiana
2022-06-24,25.6,18.4,31.8,0.0,0.0,,7.6,,1016.1,,Indiana
2022-06-25,25.0,18.4,30.2,0.0,0.0,,8.3,,1016.3,,Indiana
2022-06-26,25.3,19.5,30.2,0.8,0.0,,16.9,,1016.4,,Indiana
2022-06-27,22.0,15.2,26.8,0.0,0.0,,16.9,,1021.9,,Indiana
2022-06-28,21.3,13.4,28.4,0.0,0.0,,5.8,,1023.4,,Indiana
2022-06-29,23.0,15.2,30.8,0.0,0.0,,11.2,,1022.6,,Indiana
2022-06-30,26.0,17.3,33.4,0.0,0.0,,14.0,,1019.4,,Indiana
2022-07-01,28.0,21.8,35.2,0.0,0.0,,16.9,,1015.0,,Indiana
2022-07-02,26.0,21.2,31.2,0.8,0.0,,13.0,,1015.8,,Indiana
2022-07-03,26.6,19.5,32.9,0.0,0.0,,11.9,,1018.5,,Indiana
2022-07-04,27.0,20.2,33.4,0.0,0.0,,12.2,,1018.1,,Indiana
2022-07-05,30.6,25.2,37.4,0.0,0.0,,15.8,,1013.1,,Indiana
2022-07-06,30.6,25.8,34.6,0.0,0.0,,18.0,,1011.8,,Indiana
2022-07-07,26.4,23.4,31.2,2.8,0.0,,10.4,,1014.8,,Indiana
2022-07-08,24.3,21.2,25.2,19.8,0.0,,10.8,,1014.9,,Indiana
2022-07-09,23.8,20.8,29.6,0.0,0.0,,19.8,,1017.1,,Indiana
2022-07-10,23.8,16.2,31.2,0.0,0.0,,11.5,,1017.3,,Indiana
2022-07-11,25.2,17.3,31.8,0.0,0.0,,14.8,,1011.8,,Indiana
2022-07-12,26.8,21.8,30.2,0.0,0.0,,18.0,,1010.9,,Indiana
2022-07-13,25.5,19.5,31.8,4.1,0.0,,15.8,,1014.9,,Indiana
2022-07-14,24.0,18.0,29.6,0.0,0.0,,9.4,,1018.8,,Indiana
2022-07-15,23.2,18.4,28.0,0.8,0.0,,7.6,,1019.8,,Indiana
2022-07-16,25.5,20.8,32.9,1.8,0.0,,18.4,,1014.4,,Indiana
2022-07-17,24.6,20.8,25.8,16.5,0.0,,14.8,,1011.0,,Indiana
2022-07-18,22.8,20.2,29.6,4.6,0.0,,9.4,,1011.7,,Indiana
2022-07-19,25.8,20.8,31.8,0.0,0.0,,10.8,,1011.9,,Indiana
2022-07-20,28.0,22.3,34.6,0.0,0.0,,21.2,,1006.4,,Indiana
2022-07-21,27.0,20.8,32.4,0.0,0.0,,15.8,,1009.3,,Indiana
2022-07-22,27.4,21.8,34.0,0.0,0.0,,12.2,,1014.1,,Indiana
2022-07-23,26.6,23.4,31.2,0.0,0.0,,12.6,,1016.1,,Indiana
2022-07-24,26.6,23.0,30.8,4.1,0.0,,17.6,,1013.8,,Indiana
2022-07-25,24.3,21.8,26.2,0.0,0.0,,10.4,,1015.5,,Indiana
2022-07-26,22.2,19.0,24.0,0.5,0.0,,8.6,,1015.7,,Indiana
2022-07-27,24.0,21.2,29.6,23.1,0.0,,17.3,,1012.7,,Indiana
2022-07-28,25.8,21.2,31.2,0.0,0.0,,14.0,,1013.0,,Indiana
2022-07-29,24.5,18.4,28.0,0.0,0.0,,14.8,,1016.3,,Indiana
2022-07-30,22.6,15.8,29.0,0.0,0.0,,7.6,,1021.4,,Indiana
2022-07-31,24.0,20.2,29.0,0.0,0.0,,10.8,,1018.8,,Indiana
2022-08-01,24.4,19.0,30.8,8.9,0.0,,21.2,,1013.6,,Indiana
2022-08-02,25.0,20.2,29.6,0.0,0.0,,13.0,,1014.8,,Indiana
2022-08-03,26.4,20.2,34.0,0.3,0.0,,18.4,,1013.4,,Indiana
2022-08-04,24.0,21.8,29.0,4.3,0.0,,10.1,,1015.6,,Indiana
2022-08-05,25.2,21.2,30.8,0.0,0.0,,9.7,,1018.0,,Indiana
2022-08-06,26.4,23.0,32.9,0.0,0.0,,11.2,,1019.1,,Indiana
2022-08-07,27.4,22.3,32.9,0.0,0.0,,16.6,,1018.8,,Indiana
2022-08-08,27.8,24.0,33.4,0.0,0.0,,18.0,,1015.4,,Indiana
2022-08-09,23.4,20.2,25.2,30.7,0.0,,11.9,,1016.8,,Indiana
2022-08-10,23.2,19.5,29.0,0.0,0.0,,10.4,,1019.4,,Indiana
2022-08-11,23.2,16.8,29.6,0.0,0.0,,11.9,,1019.1,,Indiana
2022-08-12,21.2,15.8,25.8,0.0,0.0,,14.4,,1021.6,,Indiana
2022-08-13,21.0,14.6,26.2,0.0,0.0,,10.1,,1019.7,,Indiana
2022-08-14,21.8,18.4,24.0,7.6,0.0,,10.8,,1012.9,,Indiana
2022-08-15,22.4,19.5,26.8,0.0,0.0,,14.4,,1014.2,,Indiana
2022-08-16,23.0,17.3,28.4,0.0,0.0,,15.5,,1016.4,,Indiana
2022-08-17,22.5,17.3,28.0,0.0,0.0,,13.7,,1017.4,,Indiana
2022-08-18,22.8,16.2,29.0,0.0,0.0,,5.8,,1016.2,,Indiana
2022-08-19,23.3,17.3,29.6,0.0,0.0,,8.6,,1015.4,,Indiana
2022-08-20,24.0,19.5,29.6,0.0,0.0,,11.9,,1014.9,,Indiana
2022-08-21,23.4,19.5,28.4,3.8,0.0,,13.7,,1013.8,,Indiana
2022-08-22,21.8,18.0,28.0,0.0,0.0,,11.9,,1015.7,,Indiana
2022-08-23,23.0,16.8,28.4,0.0,0.0,,7.9,,1015.7,,Indiana
2022-08-24,23.0,16.2,29.0,0.0,0.0,,6.1,,1017.4,,Indiana
2022-08-25,23.3,17.3,29.0,0.0,0.0,,11.5,,1016.9,,Indiana
2022-08-26,24.2,20.2,29.6,0.0,0.0,,11.5,,1016.0,,Indiana
2022-08-27,24.0,18.0,30.2,0.0,0.0,,10.4,,1016.6,,Indiana
2022-08-28,26.0,20.8,33.4,1.5,0.0,,15.5,,1013.6,,Indiana
2022-08-29,26.4,18.4,32.4,50.5,0.0,,20.5,,1013.5,,Indiana
2022-08-30,22.4,18.0,28.4,5.1,0.0,,16.6,,1014.4,,Indiana
2022-08-31,21.3,14.6,27.4,0.0,0.0,,10.8,,1017.1,,Indiana
2022-09-01,23.0,16.2,30.2,0.0,0.0,,6.8,,1017.7,,Indiana
2022-09-02,24.5,19.5,29.0,0.0,0.0,,9.4,,1017.6,,Indiana
2022-09-03,23.4,20.8,26.8,5.8,0.0,,9.0,,1019.0,,Indiana
2022-09-04,23.0,20.8,28.0,0.0,0.0,,10.1,,1016.6,,Indiana
